标题,来源,时间,问题,回答
我是辽宁文科考生，想问转专业的问题,qc*** (辽宁),2013-06-14 12:33,如录取后被调剂到不喜欢的专业，入学之后可申请转吗,可以。但只能文理不互转，公费、非公费之间不互转，具体可转专业视本年政策定。
报考专业问题,lf*** (四川),2013-06-14 09:41,请问要报贵校免费师范英语专业，对于英语的高考成绩有没有限制？是不是必须上120分？,无限制，但须参加口试。
东北师范大学人文学院,14***2 (辽宁),2013-06-26 12:19,我是今年的辽宁省考生，我是学文史类的，我今年考了472分，我报了东北师范大学人文学院的三本，我能不能被取上啊,东北师范大学人文学院咨询电话为0431——84537149。
录取,58***z (黑龙江),2013-06-26 12:11,1黑龙江女生579分（高出重本线52分）能报考贵校吗2贵校的优势专业有哪些3贵校考研情况4贵校有双学位吗,考生可登录zsb.nenu.edu.cn查询我校历年分省分专业录取情况。我校不提供全日制双学位。
提档比例,35*** (黑龙江),2013-06-26 12:03,黑龙江省理科提档比例是多少？谢谢,考生可拨打0431——85098500进行具体问题咨询。
免费师范生,qw***fgha (广东),2013-06-26 11:57,您好，请问报考贵校的师范专业，一定要免费师范生吗，普通师范专业可以吗！谢谢！,我校师范专业分为免费师范与非公费师范，考生可登录zsb.nenu.edu.cn查询我校2013年招生计划。
报考咨询,qb*** (河北),2013-06-26 11:31,河北理科高出本一31分，并且服从调剂，能被录取吗？投档后还会退档吗？,考生可登录zsb.nenu.edu.cn查询我校历年分省分专业录取情况进行参考。若录取满额存在退档可能。
内蒙考生,fu*** (内蒙古),2013-06-26 11:24,您好，我是内蒙文科考生，差一本分数线58分，我能否报考贵校的免费师范？哪个批次报名？,考生可登录zsb.nenu.edu.cn查询我校历年分省分专业录取情况进行参考。具体批次问题参考各省报考指南。
【联系电话】0431-85269964是咨询电话吧？,ti***ndan2 (天津),2013-06-26 11:23,为什么没有人接听呢？,东北师范大学招生办公室电话：0431——85098500，85687511。
专业志愿平行吗？,jl*** (吉林),2013-06-26 11:08,老师您好，我的高考分数是546，专业1报的是中文非分费，去年录取分数是574，专业2报的是中文分费，去年录取分数是563。在录取的时候，因为专业1高于专业2的录取分数，如果我不够专业1的分数，是不是同时也失去了专业2的录取机会？,我校各专业录取情况需根据当年实际情况决定。
东北师范大学录取时专业志愿是否平行？,jl*** (吉林),2013-06-26 11:06,我的高考分数是546，专业1报的是中文非分费，去年录取分数是574，专业2报的是中文分费，去年录取分数是563。在录取的时候，因为专业1高于专业2的录取分数，如果我不够专业1的分数，是不是同时也失去了专业2的录取机会？,我校专业录取时按照总分由高到低和专业顺序由先至后的原则。具体请到我校招生办官网看《2013年本科招生章程》关于录取原则的内容，http://jwc.nenu.edu.cn。
咨询,yn*** (云南),2013-06-26 10:39,请问老师：贵校在云南有一本的录取计划，还是免费类，有什么条件吗？谢谢！,具体要求及计划请参考我校官网《2013年本科招生章程》及《2013年本科招生计划》：http://jwc.nenu.edu.cn。关于免费师范生政策考生可到网上自行查看《师范生免费教育协议书》。
免费师范生,78***0 (安徽),2013-06-26 10:32,您好，我是安徽文科高考生，高考分数566，请问能报考贵校么，可以报哪些专业呢,考生可到我校招生办官网参考往年录取分数线，具体的专业可查看《2013年本科招生计划》：http://jwc.nenu.edu.cn
免费师范生,xy*** (山东),2013-06-26 10:29,我是山东一名普通文科考生，高考成绩567分，低于本省一本线3分。想报考贵校，请问录取机会有多大？,考生可到我校招生办官网参考往年录取分数线：http://jwc.nenu.edu.cn
咨询,qw***e (贵州),2013-06-26 09:57,老师好，我是贵州考生理科生，总分501分高出一本线52分请问有希望被贵校录取吗？，另外招生计划计划会在贵州增加招生人数吗？,考生可到我校招生办官网参考往年录取分数线及《2013年本科招生计划》：http://jwc.nenu.edu.cn
河南考生,00*** (河南),2013-06-26 09:57,老师您好，我是河南理科考生，今年高出一本线33分，全省排名24000，请问报考你们学校有希望吗，进校后还可以转专业吗？谢谢,考生可到我校招生办官网参考往年录取分数线：http://jwc.nenu.edu.cn新生入学一年后，符合转专业条件的，可以申请转专业，经学校考核合格者可进入新专业学习。
关于零表,su***212 (黑龙江),2013-06-26 09:48,我想在提前批次中报考贵校的数学与应用数学和地理科学，请问零表间设级差吗？此外，由于这是师范类的专业，本科毕业后，想读研究生，想当大学或高中老师，请问：学习期间会被派到偏远山区实习支教吗？需要从教小学开始起步吗？毕业后有分配吗？,具体问题请拨打我校招生办电话：0431—85098500。
报考咨询,hh*** (陕西),2013-06-25 13:18,尊敬的老师，您好！我是陕西理科考生，成绩为510，陕西省2013年一本录取线为485，超出一本线25分，位次为31760名，对贵校向往已久，请问能否报考贵校？谢谢指导！,zsb.nenu.edu.cn请参照往年分数线。
咨询,ji***13 (江苏),2013-06-25 13:18,老师您好！我是江苏考生，341分，双A，专业服从调剂，报考贵校是否有希望？谢谢！,zsb.nenu.edu.cn请参照往年分数线。
分数线,13***7 (内蒙古),2013-06-25 12:49,你好美术分能降吗？281分有机会上吗？,严格按照美术专业的录取原则进行录取，zsb.nenu.edu.cn请参照往年分数线。
文化差,13***7 (内蒙古),2013-06-25 12:47,美术生281能报你们学校吗,美术专业文化课成绩总分达到考生所在省普通本科第一批控制线的60%（四舍五入不保留小数位），英语成绩达到60分以上，文化课成绩合格按专业成绩从高到低择优录取。zsb.nenu.edu.cn请参照往年分数线。
安徽文科考生超一本17分有希望被贵校录取吗,ga***6 (安徽),2013-06-25 11:46,老师，您好，我是安徽文科考生，考了557，超一本线17分，有希望被贵校录取吗？谢谢,zsb.nenu.edu.cn请参照往年分数线。
高考加分,36*** (北京),2013-06-25 11:31,内蒙古蒙古族汉授考生加分贵校是否承认？,承认。对享有国家规定政策加分的考生按加分投档但不加分选专业。
免费师范生,li*** (贵州),2013-06-25 10:13,老师您好，我是今年贵州理科考生，高考成绩高出一本线23分，如果报贵校的免费师范生的话，有希望被录取吗？,zsb.nenu.edu.cn请参照往年分数线。
请问录取我为贵校的免费师范生汉语言文学专业希望有多大,zb*** (黑龙江),2013-06-25 10:09,我是黑龙江文科考生，今年我省一本线是504分，我的高考分是565分，超出一本线61分，如果我在提前录取院校志愿中第一报贵校免费师范生汉语言文学专业，请问录取我所报贵校的免费师范生汉语言文学专业希望有多大？,zsb.nenu.edu.cn请参照往年分数线。
河北考生,li***3 (河北),2013-06-25 09:29,超本一线30分，有没有希望录取？服从调剂会不会退档？,zsb.nenu.edu.cn请参照往年分数线。服从调剂但其他专业满额也可能被退档。
十分向往贵校,18***71 (内蒙古),2013-06-25 09:26,您好，我是内蒙体育考生，体育成绩85.33，文化课382（理科生），英语分61.5，能去贵校吗？谢谢。[可爱##,zsb.nenu.edu.cn请参照往年分数线。
报考咨询,hh*** (陕西),2013-06-25 09:22,尊敬的老师，您好！我是陕西理科考生，预计超出省一本线约20分，对贵校向往已久，请问能否报考贵校的化学专业？谢谢指导！,zsb.nenu.edu.cn请参照往年分数线。
咨询,gm*** (江西),2013-06-25 09:17,老师好，我是一名江西文科考生，今年高考553分，全省排名2107，请问录机会多大？贵校的重点专业是什么？我能选专业吗？,zsb.nenu.edu.cn请参照往年分数线。具体的专业情况你可以到我校官网相应的学院了解一下。
贵校可以调剂专业吗？,ti***ndan2 (天津),2013-06-25 09:11,贵校可以调剂专业吗？,新生入学一年后，符合转专业条件的，可以申请转专业。
天津文科588，想上贵校的师范专业，贵校的就业前景怎么样？,ti***ndan2 (天津),2013-06-25 09:10,天津文科588，想上贵校的师范专业，贵校的就业前景怎么样？,具体的就业情况可以咨询我校就业指导服务中心：85098816
学前教育专业加试什么时候进行？,23*** (黑龙江),2013-06-24 16:34,老师您好请问贵校的学前教育加试结束了吗我现在去面试还来得及吗谢谢老师回答我的问题,已经结束了。
河南美术考生,10***2 (河南),2013-06-28 09:27,老师您好！我是河南美术考生。贵校录取规则上说公费师范和非公费师范可兼报，录取时按平行志愿录取，但河南省艺术类没有平行志愿，只能填报一个专业，我的问题是：如果填报公费师范未被录取，是否自动滑到非公费师范排名录取？谢谢老师！~,我校允许美术教育专业公费师范和非公费师范兼报。若无法同时填报请咨询当地省招生办公室
非免费师范生问题,wi*** (河南),2013-06-28 09:26,贵校在河南投放的非免费师范生的师范专业好少啊，只有数理化，我很想读贵校的非免费师范生的师范专业的生物，请问进校后可以转专业吗？,新生入学一年后，符合转专业条件的，可以申请转专业，经学校考核合格者可进入新专业学习。
福建理科考生,la*** (福建),2013-06-28 09:23,我是2013福建理科生，分数518分，超本一17分，排位在27693，对会计电子商务金融等感兴趣，有机会上贵校吗？,请参考往年录取分数线zsb.nenu.edu.cn
第一志愿问题,wi*** (河南),2013-06-28 09:23,我是河南考生，河南没有第一志愿，只有若干个平行志愿。请问我省在报考时还存在第一志愿优先录取的问题吗？如果我同学没我分数高但是他第一个平行志愿报的贵校，而我第二个平行志愿报的贵校，那么如果录取会录取谁呢？,平行志愿均视为第一志愿
山东文科,xx*** (山东),2013-06-28 09:18,老师您好！请问山东文科线上15分是否可以报考贵校而被录取？另外学校转专业有何政策？,请参考往年录取分数线zsb.nenu.edu.cn新生入学一年后，符合转专业条件的，可以申请转专业，经学校考核合格可进入新专业学习。
提前批,xi***8 (山西),2013-06-28 09:17,我是山西文科考生，超一本线8分，想报考该校提前批的汉语言文学，不知道是否有希望,请参考往年录取分数线zsb.nenu.edu.cn
咨询,md*** (河南),2013-06-28 09:13,若报考贵校免费师范生，在何时能知道自己是否被录取，影响本科一批志愿的填报吗,请参考录取日程安排。提前批次不影响第一批次的录取
免费师范,82*** (山西),2013-06-28 09:10,老师你好我是山西文科考生超一本线8分能上免费师范吗谢谢,请参考往年录取分数线zsb.nenu.edu.cn
免费师范生,li*** (山东),2013-06-28 09:04,山东文科考生611报考贵校的免费师范生地理科学专业把握大吗？能否提供一下往年免费师范生的录取位次（官网上没有）谢谢,我校仅提供查询往年录取分数线。zsb.nenu.edu.cn
贵校有无专业极差,li*** (福建),2013-06-27 16:58,贵校有无专业极差,有级差，一二专业志愿级差5分，二三专业志愿级差3分，其他专业志愿为平行志愿，有专业志愿与服从调剂级差1分。
内蒙古理科,li***24 (内蒙古),2013-06-27 16:51,老师您好，我是内蒙古考生我的高考成绩是498分，理科比一本线高16分，能被贵校录取吗?若能能报什么专业？谢谢老师给点建议,zsb.nenu.edu.cn请参考往年录取分数线
山东文科考生,mo*** (山东),2013-06-27 16:41,我是山东文科考生，高出一本线29分，请问能否上贵校？贵校的一本录取线约为多少？谢谢,zsb.nenu.edu.cn请参照往年录取分数线
山西文科,sf*** (山西),2013-06-27 16:30,你好，我是山西文科考生，非常想在你校就讲读，514不知能否有希望达你校汉语言文学。另外本人作文曾获中国报杯一等奖，能否择优选取,录取问题请参考我校往年录取分数线。zsb.nenu.edu.cn若无本省认证的政策性加分，其他均不予承认。
咨询,wz***e (江苏),2013-06-27 16:16,我是江苏理科考生。总分342.高出一本线4分物理B+生物A+能否报考贵校？进档可能性大不大？,过一本线则可以报考。录取问题请参考我校往年录取分数线。zsb.nenu.edu.cn
福建文科,xm*** (福建),2013-06-27 16:14,高本一20分有希望吗,请参照往年录取分数线。zsb.nenu.edu.cn
黑龙江考生,hu*** (黑龙江),2013-06-27 15:43,请问，贵校是否有三表？,没有
贵校心理系,al*** (山东),2013-06-27 15:39,我是山东理科考生，请问高出一本线33分，在平行志愿中第一志愿的B志愿学校还有把握进心理系吗？,我校优先录取第一志愿录取问题请参照往年录取分数线参考zsb.nenu.edu.cn
zx,sx*** (陕西),2013-06-27 15:02,陕西理科考生今年考试成绩为531超出一本线46分排名21491请问如果报考贵校录取的可能性有多大,zsb.nenu.edu.cn请参照往年录取分数线
我是陕西文科考生！,du***xiang (陕西),2013-06-27 13:42,我是陕西文科考生我分数是555，高出本科线15分，我省文科位次5048，能否报考提前录取汉语言文学专业？谢谢！！,zsb.nenu.edu.cn请参照往年录取分数线
山东普体生,ri*** (山东),2013-06-27 13:41,老师，您好。我是2013年山东体育生专业分87文化科分483能报贵校的体育教育专业吗,山东省体育教育录取原则：按文化课投档，术科成绩由高到低择优录取。请参照往年录取分数线。zsb.nenu.edu.cn
山西文科咨询,30*** (山西),2013-06-27 13:35,您好，我是山西文科生，高考高一本24分，全省排名1900名左右，能否被录取并且选择专业？,请参照往年录取分数线进行参考zsb.nenu.edu.cn
黑龙江文科,wo***huyuziji (黑龙江),2013-06-27 12:54,请问老师：1、我是2013黑龙江文科生，高考成绩超一本线63分，我省排名820名，且享有贵校自主招生降分20的政策，有希望被贵校录取吗？能就读贵校什么优势专业？2、若想报考贵校免费师范生，应报在自主招生批次还是提前批次？3、免费师范生违约有怎样惩罚措施？谢谢老师,请参照往年录取分数线进行参考。zsb.nenu.edu.cn报考批次问题请咨询省招生办公室免费师范生违约需缴纳违约金。在违约处理决定公布后一个月内，一次性退还所享受的免费教育费用，并缴纳该费用50%的违约金。
免费师范,gu*** (河南),2013-06-27 12:47,你好，我是河南文科考生，高一本线16分，被贵校免费师范录取希望大吗？毕业后一定要回河南吗？去北京行吗？工作后和外省的结婚怎么办？谢谢,请参照往年录取分数线。zsb.nenu.edu.cn毕业后就业问题请咨询省教育厅。
河南美术考生,wj*** (河南),2013-06-27 12:29,我是河南美术考生文考353美术统考227可以报考贵校吗？可以略仔细说明一下谢谢,若未参加过我校校考则不能报考我校艺术类专业。
关于转专业：理科专业能转到日语系吗？,ap*** (浙江),2013-06-27 12:10,理不能转文的规定是真的吗？日语系在某些省文理兼招，算文科专业吗？,理科专业不能转到日语专业。
咨询,sx*** (陕西),2013-06-27 12:00,陕西理科考生今年考试成绩为531超出一本线46分排名21491请问录取可能性有多大,请参照我校往年录取分数线。zsb.nenu.edu.cn
关于转专业的问题,ap*** (浙江),2013-06-27 11:38,您好，我是浙江理科考生，报了理科专业（自费师范）后能不能在入校后转入日语系？有文不能转理，理不能转文的规定吗？日语系在别省应该是理科文科兼收的专业，转系是只收文科生吗？,理科专业不能转到日语专业。
二本,xy*** (山东),2013-06-27 10:59,您好！请问贵校有无二本专业?,请参照报考指南进行报考
保研政策,19*** (河南),2013-06-27 10:59,保研率是多少？谢谢,请咨询研究生招生办公室。
录取,cy*** (福建),2013-06-27 10:56,我是福建文科考生分数544超过本一31分省排名3638报提前批或本一批有希望进贵校吗？,请参考往年录取分数线。zsb.nenu.edu.cn
报考咨询,21*** (山西),2013-06-27 10:51,你好！我是山西理科考生，今年考了517分，高一本线24分，报考贵校有希望么？谢谢！,请参照往年录取分数线。zsb.nenu.edu.cn
二本,xy*** (山东),2013-06-27 10:38,您好！二本学生可以报考贵校吗？高考成绩低于本省一本线3分。,没有满足一本线则不可报考一本专业。
能否被录取,su***1994 (黑龙江),2013-06-27 10:29,你好，我是黑龙江省的理科考生，高出一本线24分，能否被贵校的商务英语专业录取？谢谢。,zsb.nenu.edu.cn请参照往年录取分数线进行参考。
湖南理科考生，过一本线27分,xu*** (北京),2013-06-27 10:23,请问老师，这分数可以被贵校录取吗？专业是不是必须得服从调剂？另外，五个平行志愿，真的是完全平行吗？我在哪个志愿填东北师大，如果其他四个没有录取我，东北师大都可以录取吗？,zsb.nenu.edu.cn请参照往年分数线进行参考。可自愿选择是否服从调剂。我校优先录取第一志愿。若为平行志愿，则均视为第一志愿。
报考咨询,we***an (陕西),2013-06-27 10:10,老师你好：我是陕西理科考生，高出一本35分，可否报考贵校？有无优势？若档案被提走且服从调剂，调剂是在本省所招专业内吗？是否存在服从调剂仍存在退档的情况？谢谢！,zsb.nenu.edu.cn请参照往年录取分数线。调剂专业在本省所招范围内。若服从调剂，但专业满额仍会退档。
广播电视编导，我是文科生，考了438分。有机会录取么。我有合,yk*** (吉林),2013-06-27 10:08,有机会录取吗。去年分数线是多少？,zsb.nenu.edu.cn请参照往年分数线
福建考生,li*** (福建),2013-06-27 10:01,请问贵校有什么师范专业不是免费师范生？？,zsb.nenu.edu.cn请参考我校2013年招生计划标注（非公费师范）的则是非免费师范生。
第一志愿,ma*** (北京),2013-06-27 09:52,请问贵校招生简章里要求报考必须为第一志愿，请问对于实行平行志愿的省份，一批次六个高校志愿均为第一志愿码？,均视为第一志愿
咨询,am*** (河南),2013-06-27 09:51,请问招生计划中不在某地有计划就不能报名么？,没有计划则不能填报
图书馆学,am*** (河南),2013-06-27 09:22,请问河南理科考生高出一本线25分可以报贵校的图书馆学吗？,zsb.nenu.edu.cn请参照往年录取分数线
山西理科体育生,15***6 (山西),2013-06-27 09:07,我是山西理科体育生，体育成绩88分，文化课成绩457分，有多大可能进入贵校？？？,zsb.nenu.edu.cn请参照往年录取分数线。
咨询,wk*** (陕西),2013-06-27 09:01,请问老师贵校的思想政治教育专业怎么样？,http://zf.nenu.edu.cn/list.asp?unid=374请参考我校专业介绍
咨询,wk*** (陕西),2013-06-26 16:53,我是陕西文科考生，今年高出一本线13分，位次5444，想报考贵校的免费师范，请问老师，录取希望大吗？,zsb.nenu.edu.cn请参照往年录取分数线
录取,58***z (黑龙江),2013-06-26 16:36,贵校可同时修第二专业吗,没有第二专业，只能参加自学考试考取二学历。
咨询,41***407070820 (河南),2013-06-26 16:08,我是河南文科考生，今年高考超出一本线22分，省排名4838名，请问报考贵校有希望吗？,考生可到我校招生办官网查看往年录取分数线进行参考：http://jwc.nenu.edu.cn。
能否录取,li***4 (河北),2013-06-24 10:26,老师您好，我是河北艺术文考生，高考成绩541分，河北二本线511，取得了贵校广播电视编导专业的合格证，想报东师大的编导专业，请问录取的希望有多大。另外，今年在河北投放4个计划，发了39个合格证，去年录取了2名考生我想知道去年发了多少个合格证。谢谢！,zsb.nenu.edu.cn请参照往年分数线。去年发放的合格证我们也没有统计。
老师：我是河北文科生,ga*** (河北),2013-06-24 10:23,我分数为581，英语128，口试150，语文101，如果想报贵校英语专业，有几分把握？请老师指导。,zsb.nenu.edu.cn请参照往年分数线。
高考咨询,ku***ile1969 (黑龙江),2013-06-24 10:15,老师您好：我是黑龙江省考生高一表线56分，能上贵校的英语专业吗？,考生可到我校招生办官网查看往年录取分数线进行参考：http://jwc.nenu.edu.cn。
咨询,ju*** (黑龙江),2013-06-24 10:14,你好，我是黑龙江省文科考生，550分能否有希望上贵校的英语，历史系？且服从分配，可否不退档？,考生可到我校招生办官网查看往年录取分数线进行参考：http://jwc.nenu.edu.cn。在服从专业调剂的情况下，如果其他专业额满，也会被退档。
报考咨询,hh*** (陕西),2013-06-24 09:34,老师您好！请问：我是陕西理科考生，据我们老师估计今年一本线为502左右，我比一本线高出20分左右，根据老师您的往年经验，请问能上贵校的那些工科专业，请望老师建议几个，谢谢！,zsb.nenu.edu.cn请参照往年分数线。具体的专业你可以到我校官网相应的学院网站进行了解。
你好,31*** (河北),2013-06-24 09:12,河北考生理科过一本线43分，报贵校录取希望大吗？谢谢。,zsb.nenu.edu.cn请参照往年分数线。
你好,31*** (河北),2013-06-24 09:06,河北考生一本线高43分报贵校是否有希望，进档后会退档吗？谢谢,考生可登录zsb.nenu.edu.cn查询我校历年分省分专业录取情况进行参考。若录取满额存在退档可能。
专业,th***e919 (吉林),2013-06-19 16:58,老师您好，我是吉林考生，我想问下2012的招生计划里有广告学3人，但今年发的招生计划指南里2012的招生里没广告学啊，2013招生计划里也有广告学，那招吗？,2013年文理科均招收广告学专业。
理科生,me***13 (天津),2013-06-19 11:21,在津比一本线高多少可被录取,zsb.nenu.edu.cn请参照往年分数线。
免费师范生录取分数,so***3 (内蒙古),2013-06-19 11:20,您好，请问贵校的免费师范生2010至2012年在内蒙古招生各专业最高分和最低分是多少？,zsb.nenu.edu.cn请参照我校招生办官方网页。
文史专业调剂,mm*** (黑龙江),2013-06-19 09:51,服从专业调剂后被调入专业是招生计划中的一个还是院校全部文史专业中的一个？,在本省招生计划范围内调剂
请问贵校认可教育世家子女报考师范院校政策加分优惠吗？,li***ng1996 (河北),2013-06-18 16:44,请问贵校认可教育世家子女报考师范院校政策加分优惠吗？老师，您好！我是河北的理科考生，是教育世家子女。河北省规定“省授予‘教育世家’称号的教师直系子女报考师范院校的，在考生统考成绩总分基础上增加20分投档，由学校审查决定是否录取”。请问贵校认可这项河北省的规定吗，如果认可，在选择专业时，优惠分数计算在总分内吗？请老师费心解答，谢谢！,我校调档时，原则上承认教育部和各省级教育主管部门规定的政策性加分。欢迎报考我校！
文史专业调剂,fl*** (黑龙江),2013-06-18 16:40,服从专业调剂后被调的专业是招生计划内的专业还是院校所有文史专业？,在本省招生计划范围内调剂
咨询,hh***9 (黑龙江),2013-06-18 16:35,尊敬的老师您好：我是黑龙江考生高一本线30多分能否报你校，你校一次就业率是多少？专业考研率是多少？毕业就业方向都是哪里？如果进档服从专业调剂是否退档，是否有专业极差。谢谢,关于录取分数请参照往年录取分数线师范类专业就业方向以教师为主服从调剂但专业满额仍会退档专业录取时按照总分由高到低和专业顺序由先至后的原则：一、二专业志愿级差5分，二、三专业志愿级差3分，其他专业志愿为平行志愿，有专业志愿与服从专业调剂级差1分。
内蒙古政策,wa***ie (内蒙古),2013-06-18 15:51,我是内蒙古考生，东北师大属于提前批。如报考贵校，只能报考免费师范生吗？其他专业或非师范生可以报考吗？用签协议吗？谢谢,请参考本省下发的招生指南。免费师范生需签订师范生免费教育协议书
报考咨询,hh*** (陕西),2013-06-24 15:14,尊敬的老师，您好！我是陕西理科考生，预计超出省一本线约20分，对贵校向往已久，请问能否报考贵校？谢谢指导！,zsb.nenu.edu.cn请参照往年分数线。
浙江理科考生，高重点线645分，能否上贵校师范类,gj***936 (浙江),2013-06-24 14:59,老师，您好，我是浙江理科考生，645分，高重点28分，报考贵校的师范类，化学、生物科学等是否有希望,zsb.nenu.edu.cn请参照往年分数线。
录取,wu*** (河北),2013-06-24 14:16,我是河北考生，文史，超一本线40分，请问报考贵校的汉语言文学专业可以吗？,zsb.nenu.edu.cn请参照往年分数线。
咨询,wu*** (河北),2013-06-24 14:09,请问，贵校可以修双学位吗？如果进入贵校后可以转专业吗？,æ²¡æåå­¦ä½ãå¥å­¦ä¸å¹´åï¼ç¬¦åè½¬ä¸ä¸æ¡ä»¶çå¯ä»¥ç³è¯·è½¬ä¸ä¸ã
志愿咨询,hj*** (浙江),2013-06-24 14:01,亲爱的招生老师，你好！我是浙江兰溪一中学生，今年只考了618分，只超了1分，但渴望进入贵校学习，因此特向您咨询：今年会小年吗？我有可能会被录取吗？谢谢您！6月24日浙江某生,zsb.nenu.edu.cn具体请参照往年分数线。
天津文科588分，上贵校师范类汉语言文学专业有问题吗？,ti***ndan2 (天津),2013-06-24 13:29,天津文科588分，上贵校师范类汉语言文学专业有问题吗？,zsb.nenu.edu.cn请参照往年分数线。
院校服从志愿是,mi***2 (浙江),2013-06-24 12:52,提前录取院设5个院校传统志愿和院校服从志愿。院校服从志愿是什么意思？,关于各省批次设置的具体情况请详询各省招生办公室。
专业问题,mi***2 (浙江),2013-06-24 12:48,1、老师，想问一下提前批次里的专业也设置专业级差吗?如果有，我高考分数为X，提前批第一专业志愿如果填不上，那么我的分数变为X-5去投第二专业如果这时有个高考分数为X-3的同学填我所选的第二专业为第一专业，那么是优先录取我还是X-3的同学？老师，我说的是不是很绕，听得懂吗？2、报提前批次，服从专业调剂的范围是不是也在提前批次内谢谢老师!,有关专业级差的具体问题可拨打0431—85098500进行咨询。服从专业调剂是在同一批次内进行调剂。
咨询,ju*** (黑龙江),2013-06-24 11:47,你好，我是黑龙江文科考生，请问我省分数线504比去年降低22分，那考取贵校的分数是否可以考虑贵校会降低这22分差？,zsb.nenu.edu.cn请参照往年分数线。
急急急！！！！！！,ly*** (黑龙江),2013-06-24 11:41,老师您好，我今年考了484分，想咨询一下能否进入贵校？,zsb.nenu.edu.cn请参照往年分数线。
重庆考生,74*** (重庆),2013-06-24 11:37,老师您好，我想请问贵校免费师范生的政策是什么？协议是什么条件,具体的免费师范生政策考生可自行上网查询《师范生免费教育协议书》。
重庆考生,74*** (重庆),2013-06-24 11:34,老师您好，我想问一下贵校毕业后，一般工作怎么安排？回重庆是否好找工作。谢谢,具体请拨打我校招生办电话咨询：0431—85098500。
重庆考生,74*** (重庆),2013-06-24 11:31,老师您好，我的理科分数是532，请问报考贵校有没有希望。如果报考免费师范生，可不可以学文学类,zsb.nenu.edu.cn请参照往年分数线。具体的免费师范专业参考你们省发的报考指南或我校官网公布的2013年招生计划。
免费师范政策,sh***9 (河南),2013-06-24 11:31,你好，请问贵校对河南投放的师范类专业都必须签免费师范生协议吗？毕业后必须从事教育行业？谢谢,只有公费师范专业签订免费师范生协议。公费师范专业毕业后须从事教育事业，非公费师范专业可以自主选择。
自主招生,49*** (吉林),2013-06-24 11:20,你好，我是一名自主招生通过的吉林考生，我想知道报考贵校是在提前批里报志愿吗？对于自主招生通过的考生是如何录取呢？是与总招生计划一起，还是在合格名单里选呢？,关于我校在吉林省自主招生专业及自主招生的录取原则请到我校招生办官网查看《2013年“自主选拨录取”招生简章》及《2013年自主招生专业报考说明》。
新疆文科考生，分数551分,jt*** (新疆),2012-06-28 11:22,新疆文科考生，分数551分，报考贵校可以吗？,我校2012年录取工作还未进行，所以录取是否可能考生可登陆zsb.nenu.edu.cn参考我校往年新疆维吾尔自治区历年录取最低分数线。
山西文科录取,68*** (山西),2012-06-28 11:17,您好，山西文科566，超一本27，位次一千左右，有录取可能吗？专业选择余地大吗？若服从调剂，未参加口试，是否会被调到有口试要求的专业？,我校2012年录取工作还未进行，所以录取是否可能考生可登陆zsb.nenu.edu.cn参考我校往年山西省历年录取最低分数线。若考生服从调剂，但并未参加口试，是不会调剂到需要口试的专业的。
录取,ka*** (山西),2012-06-28 10:01,我是山西理科考生，540分，能上贵校师范吗？,我校2012年录取工作还未进行，所以录取是否可能考生可登陆zsb.nenu.edu.cn参考我校往年山西省历年录取分数线。
我能进贵校吗？,dd*** (浙江),2012-06-28 09:36,贵校有第二批或专科吗/我滴一二三批分分分别为521，491，373请问有一批是符合贵校录取资格的吗/,主要参考本省给你发的招生指南，没有二批或是专科招生。
报考,61*** (山西),2012-06-28 09:35,我是山西理科考生，今年考了568，高出一本线38分，在山西省排7140多位，有没有希望达到贵校的最低录取分呢？,我校2012年录取工作还未进行，所以考生可登陆zsb.nenu.edu.cn参考我校往年山西省历年录取分数线。
河南文科高一本11分,li*** (河南),2012-06-28 09:26,你好，河南文科568高出一本线11分可以被贵校一本录取吗？,我校2012年录取工作还未进行，所以考生可登陆zsb.nenu.edu.cn参考我校往年河南省历年录取分数线。
提前批，高一本线16分，可以报吗？,rs*** (山西),2012-06-28 09:11,提前批，高一本线16分，可以报吗？,我校2012年录取工作还未进行，所以录取是否可能考生可登陆zsb.nenu.edu.cn参考我校往年山西省历年录取分数线。
录取,la***aole (河南),2012-06-27 16:35,我是河南立刻应届生，考了552分，能被贵校录取吗？,我校2012年录取工作还未进行，所以录取是否可能考生可登陆zsb.nenu.edu.cn参考我校往年河南省历年录取分数线。
艺术类美术,wr*** (河南),2012-06-27 16:32,今年拿到贵校美术专业合格证理科生有多少？美术类文理分别排队录取吗？,美术专业合格证的下发比例大约是一比四五左右，文理分别排队录取
美术免费师范生,ba*** (河南),2012-06-27 16:09,我是河南的今年报的是贵校的免费师范生省内排名第九，文化课英语都过了贵校的要去贵校说明是可以报两个志愿方向！！到录取时按平行志愿来录取但是现在河南省的填报志愿系统只可以报一个专业!!没办法报第二个专业了现在怎么办会影响录取吗/?,请问同学你是艺术类具体哪个专业？详细情况也可咨询东北师范大学0431—85098500。
美术专业,wr*** (河南),2012-06-27 16:02,今年拿到理科校考资格证的有哪些？文理是分开招生的嘛?,美术专业合格证的下发比例大约是一比四五左右，文理分别排队录取
